LdotV,L_up,L_right,ShadowSmooth,ShadowLocation,ExposureScale
-0.6713850648233717,0.4103307572526702,-0.17498136412735932,0.7920730446280607,0.26040772528709377,0.6600796944786749
-0.41706023985601676,-0.08216844892332009,0.9050953268369786,1.1032026182720884,0.15286352983756107,0.6701422753918396
0.14843684657583064,-0.7204060037446851,-0.5215934420517413,0.4055329913093771,0.024373451122866985,1.086611657510025
0.2854750930377631,0.3368059235809433,0.9260894920181758,0.6631637147614368,-0.11672357285051793,0.9907748474806499
-0.8630555963988423,0.13047221296237765,-0.0932967861788919,0.8743285527937203,0.22996462754381453,0.6717631789364655
-0.19158177333147924,0.2694366400011816,0.9089608160321548,0.9888369601421251,0.08824465632753693,0.7063931113725026
0.9110232431663435,0.11841432149082709,0.3301843130432402,0.23794904365893058,-0.08772647902415238,1.1942190267984802
-0.23347098583876838,-0.9383643308641212,0.31868261644145524,0.524083443318587,0.4259184453861231,0.9404057616951172
0.19541531134653253,-0.5708306543609416,0.6891536691230682,0.2648248420760976,0.6850289882099825,0.9931847065330428
0.9198916844811187,0.7068061465363322,-0.07126421683401642,0.42094871369418035,0.24883083058389255,1.084298928732456
0.08863598356465745,-0.883394516621868,0.09181182421359498,0.3590177751651467,0.2594572313348721,1.0986180675762578
-0.8736589021743428,-0.41281248446663277,0.4787439902661061,1.2447739862332177,-0.07669454367683912,0.682061753830332
-0.8544808471906912,0.11406430468255668,-0.21000242161473895,0.8325432029387632,0.17830717754185554,0.689864962834661
0.6096857085449611,0.3286270806547751,0.7857405165305764,0.43107307325113087,-0.16162368677252487,1.1850260729266466
0.8629627289295827,0.6280407693320693,-0.38779270328047744,0.4331631222304351,0.39068981779345047,0.9264054821031599
-0.2156998908375195,-0.954575853732279,-0.25153469430382486,0.5060950583310367,0.23294172979447478,0.9409092396889198
0.36579933114014407,0.4447187011929006,0.8700980229162526,0.6422427023934745,-0.20196042629637526,1.0556198010685007
-0.26237231634503466,-0.6774564419327964,0.7355470441139961,0.6550396069894534,0.5391984864242154,0.8393321282409179
-0.8918199601348347,-0.6953757945736632,0.23781490369341393,1.1051411474107136,-0.10722541560624158,0.6744907766753326
0.5840092909855044,-0.1076874488519386,0.7290814684095247,0.2218081523562783,0.26241069798213434,1.1076695522611615
-0.770846046146105,-0.39697582170424695,0.6271082539231873,1.2439858161692956,-0.024307715915436994,0.6859958943593331
0.3598327354865079,-0.27637477889321915,-0.8189564048101381,0.3877802226335543,0.07105092246929774,1.0255816068926955
-0.4323282724958121,-0.7639881957589694,-0.6268279088594377,0.5193295115973473,0.4171240722709183,0.7624732811601961
-0.19552068419524,0.8171613814152141,0.17912861491272067,0.7511654218323763,0.4261145276006091,0.6349944491159235
-0.33551854598347497,-0.46826007708096085,-0.8670714355638472,0.4802512503345805,0.39504988960572734,0.820923639910079
-0.5388699858752183,0.5575018079315892,0.17146262068917714,0.8343380443049784,0.48257165125532053,0.583531116808093
0.8724197510188141,-0.10127699571242266,0.13857722207235276,0.22696116785939144,-0.12151037807978575,1.155225487222675
-0.6208617854045848,-0.8072180756930014,-0.4831338457523792,0.6196621218683407,0.3683634108903954,0.6670183640367897
0.8464521070107054,-0.08844742033277786,-0.29370516474007785,0.3050144620676512,-0.17145944254519663,1.076554901136274
-0.5546392914651457,-0.388086751698695,0.8097917110459313,1.1182694219498157,0.13848807029728016,0.7033015889684004
-0.7991458837288236,-0.6464544341215366,-0.4737094927701219,0.6988766932566338,0.2864862189627747,0.6152705612757551
-0.5801456939926558,0.5170390596704202,0.16322748208786794,0.8460740110382335,0.47464946811775155,0.5863653973267788
-0.7088357474111624,-0.13581392044979257,0.6903187659392613,1.2429403756291608,0.08913264241862906,0.6440349236938812
-0.6728904914822278,0.16819593782547115,0.580179796085652,1.1325069223655146,0.2900949277195697,0.596055202238379
-0.05688781905410724,-0.8311113577202218,0.48009374780577263,0.39831458842171774,0.5842508865704407,0.9821103214717951
-0.33507290337331824,-0.916771652276215,0.3991270774076186,0.6171153765334164,0.40685651845843684,0.8868449429742982
0.5559137257515522,-0.34027757533442937,-0.5785505553725391,0.35615366289197165,-0.15144927880576328,1.0953818131210122
-0.5966302688508741,-0.7931940645548967,0.5189421358822016,0.9343683674039558,0.16180893921485856,0.770920325334251
-0.5661636394128442,-0.6588140629262278,-0.6705669621020505,0.5524707902910497,0.42962100344852194,0.6976098833021763
0.8103250535653892,0.16212227940078994,0.5641971646546887,0.2588368267872664,-0.05983463629628555,1.2157322881415624
0.199060707977053,0.1818309829628335,-0.9732534551096533,0.5479723106765209,0.11347166011289658,0.8998354944230561
0.3900469102375804,0.9171184264828907,0.3961532636108378,0.6524134961880701,0.04503393225161016,1.013061090855696
0.5940990350076202,0.5654704545005724,-0.7158286719228868,0.5381451450049797,0.31953104181871994,0.8293537338028534
0.04378464156263932,-0.026683338323679306,0.9979403502414087,0.7053149195106891,0.22901104734091773,0.8348044024374779
0.13884227173849734,0.8756529099499657,0.43471971899247824,0.7243796126726472,0.17873838295798714,0.8376968085463495
0.8979653731344047,-0.053021197886092386,0.10630936444194691,0.23755396695834602,-0.13277584541547285,1.1485514451164665
-0.24101344136993302,-0.33686200531489563,0.9336226952377645,0.8304696797725951,0.37696792533326584,0.7594402490480134
0.07773122635120744,-0.12217707938990663,-0.983371613714605,0.4708168022256423,0.20118197412600447,0.9380909163700585
-0.17695163823675733,0.6525838483887156,-0.6020846513014323,0.772512144266495,-0.09701583880632397,0.7545909370511313
-0.4877864202498211,-0.7195018220027785,0.6548455107063128,0.876668222730092,0.2926688536895614,0.7867854175569514
-0.8060722261751132,-0.7828485177291129,0.292049311053637,1.0521672881827173,-0.05190947608264211,0.69913633852668
-0.8669990775881319,-0.43753243232198336,0.48456791120665876,1.2422935421158363,-0.08341607979518201,0.6848514011576868
-0.6454310054659629,0.4539892285737652,-0.10415674279959798,0.7983396999440661,0.3198358837174142,0.6398710934619918
-0.5874119701108611,-0.7845181080882069,-0.5357472572031655,0.5914646912165782,0.39473329159570775,0.6815570302208711
-0.02408411302710272,-0.5395720182102384,-0.8187844601365107,0.4186578380410882,0.26970969992312926,0.9600894640080759
0.7081151969570771,0.10970493878296672,0.6846026561735922,0.26984591451411655,0.015407347437235382,1.1819361177835788
-0.3978982789620196,0.6595794862648263,-0.26900086831321685,0.7570090759020994,0.185642272542238,0.6630942151947512
-0.3902278925528672,-0.3657222143545693,-0.8902635148856036,0.5102515499036884,0.34433162714892956,0.8089038506058981
-0.23854327480153903,-0.41816432371976275,0.9043092709814112,0.7803024400114107,0.4368881599901827,0.7769871654525534
-0.5014749998768732,-0.4880698188647945,-0.8032760639096094,0.5250500620619487,0.40088637530718463,0.7488099084423521
-0.06440363064890924,-0.6707843648359637,-0.7123202410791567,0.4284635306651211,0.2559442762347146,0.9612182711224193
-0.09332383069525024,-0.12980587999392412,-0.9904018718739233,0.5070401392286931,0.20313878621703466,0.9054108456975862
-0.27652513783512694,0.7833545325098279,0.005436271584321659,0.746865945574483,0.3882198852355713,0.6230368450078396
-0.06042324263547758,0.7815849817570497,-0.48914274804232977,0.7636106186801638,0.017845325418046516,0.7285354095064135
0.8602448559308803,0.037716720772898116,0.40221200988971284,0.21524285204730118,-0.042518731586449386,1.190412426252487
-0.4522961247470617,0.544024864221976,0.44217653369239,0.9113954531131954,0.465605657296251,0.5769969260011751
0.4042116252904953,-0.25268454225257986,-0.802058683785184,0.3839027832000974,0.0504635930780326,1.027238535181985
0.9896532107379234,0.493579222698052,0.06802084406647141,0.34262274628663625,0.045444608649774565,1.152230124274123
0.7818212510350523,0.8736263010675585,-0.027591594381306924,0.5072050436232098,0.26714834883233396,1.0723745233345967
-0.81700239362915,-0.754484135177028,-0.3201968334760683,0.769813166535888,0.21238600009732517,0.6066443974046903
0.33755638762613166,-0.6934313667510119,-0.30977762438350265,0.3614712871971441,-0.11551522240655644,1.1649695866103817
-0.566905343811399,0.198765583041687,-0.6910883249381309,0.7172305329209459,-0.07340955227512196,0.7897639805520099
0.4514837248977346,-0.6071306685708535,0.29401440266023837,0.19891659549988647,0.25719516308427093,1.1497512827548986
0.07573956271512221,0.5548096764823551,-0.8189758792032775,0.7255813205488257,-0.07698708891056581,0.8181265650843786
0.7272754194042785,0.0014823724046846287,-0.618365183497294,0.354541185502651,0.012908573012269484,0.9893086291383546
-0.155058651525055,-0.9721274245835969,-0.02988741090310893,0.4812529404795291,0.258292092348948,0.9919206452345748
-0.8424520353528652,-0.7363555644269579,0.29705463039215124,1.0922429838377865,-0.08586007748010674,0.6908961018085567
-0.31198912093269965,-0.7563349907429378,0.6536671828901612,0.6673030342686277,0.4956745269739677,0.8477873137766302
-0.2677966736280563,0.38852487128577295,0.8043282499462563,1.005911438711381,0.17168856679833955,0.6594014483587591
-0.9256899204232489,-0.6004486966798848,-0.26673349146342706,0.8498076403779841,0.11442182544634813,0.6112227754714735
-0.6684768628342324,0.4308142592316033,0.06241305663855975,0.845566640127004,0.41440566465078443,0.6103726098804082
0.1569270738412553,-0.7378844968853735,-0.48096766910060046,0.40417301187070936,0.009500243703163446,1.0967445576976158
0.6131891327374641,0.8551251020130153,0.41472676009034914,0.5735868124186089,-0.08787613635661048,1.178725120135559
-0.09076487557012597,-0.3981026164381205,0.9149820476299276,0.6268450369108798,0.5333171657817533,0.82183794902306
-0.1166189912671497,0.32572842552716486,-0.908948501163323,0.6921018581365721,-0.11316129251944895,0.8571867216999794
-0.5430836282158048,-0.42710754623589,-0.8051541501364818,0.5456912883308258,0.360942675004027,0.7425477023256785
-0.4596465553694681,-0.9502810172274874,0.292852790782377,0.709811818235054,0.2813199509156203,0.8364229001976567
0.6519987810727557,0.2679502233621702,-0.7579196019534353,0.4271966403547327,0.23930853977525168,0.890212979742238
0.03874577958493115,-0.7193208058721747,0.6068792213795958,0.342205013787707,0.6745554779126098,0.9768301282869845
0.1654132194548398,0.9324638242863634,0.2974573508932778,0.697956229654744,0.2387976830625448,0.8279372188415388
-0.10590583209893523,0.8660464432004225,-0.16746634625588125,0.7327274948200804,0.2597079453759778,0.6741126426303911
-0.9256405146792847,-0.06523679688941697,-0.2162309076104166,0.8596221621293835,0.13188070797195445,0.6879006515147902
-0.21210501563002931,-0.9643264320460245,-0.20487172387495672,0.5068678814247913,0.23317961417335517,0.9479904917378342
-0.41491491345025927,0.6588572297654727,-0.21810991950320616,0.7572240113639757,0.2334578983159604,0.6507726781214389
-0.35369633050530414,-0.5347185160671326,0.8292870673547963,0.8406652657105999,0.39420493130958917,0.7736808659444833
-0.5867509865611918,0.21203164140002184,-0.6587945789039991,0.723531199766048,-0.06505944966964206,0.7819679647921146
0.5509280175360824,0.20621431467745133,0.8345440661692473,0.40607469863137685,-0.040626702111930715,1.1319734392238747
0.30607461747963394,-0.2516319131856346,0.8647585548712647,0.3250498698807292,0.504801326016486,0.976312123778891
-0.5359515547522513,0.30386205115994835,-0.6411483380703837,0.7376188447072023,-0.09034741954157305,0.7795235304441592
0.8855718270604666,-0.09220623584740051,-0.013516183225265512,0.25634522163053886,-0.1686801411583213,1.1310035110453482
-0.9863140762943534,-0.5266752740048377,0.02128600520225006,1.0423754295810288,-0.04762998741895899,0.6463763580425285
0.6807128384030772,0.6331375268478208,-0.6107812076101182,0.5176531074888923,0.38356283225967286,0.8402847795823998
-0.5877693166661857,-0.8668822860896437,0.41330479844989104,0.8750068350624485,0.17232272810573745,0.7798699121587739
-0.8521713253563358,-0.7076535116146034,-0.3194423257654858,0.7879256534129718,0.1901377420173303,0.6029468217852453
0.5279022924504961,-0.37933065215185113,-0.5722667456911735,0.3584172004169849,-0.15550353848171877,1.1046207244489994
0.7508307823239961,0.8419409449749005,-0.27311016547863515,0.5226294759999005,0.39803778951276186,0.9458581570685725
0.5222527040390021,-0.4305598353241289,-0.513799436287434,0.3555486137686771,-0.18689384289299826,1.1250987092938465
-0.2144541379222149,-0.7690198726692901,-0.6335900049100883,0.4643128300523449,0.32481755536664536,0.89146439349364
0.037985638712524444,-0.8892091816714798,-0.20861879748957388,0.41882582359943477,0.11412901714647881,1.080605092128044
-0.5653325154461373,-0.8932361347456492,0.3778584520337731,0.8372906720439295,0.19530948953124735,0.7893011943186675
0.6718801596906695,0.3614290535990128,0.7317954222592323,0.41015225237581965,-0.18838558219360765,1.2199181151115979
-0.16307154819316974,-0.3640178060959012,0.9310153652039397,0.7281666669309528,0.45585057867427803,0.7893997065036661
-0.20671428718237692,0.7500098844692171,-0.3925716706342605,0.7598400456403269,0.07314542375992437,0.6976367266740869
-0.004857695845002,-0.9130498759744161,-0.1701711973121331,0.4292739107045205,0.15055581607702945,1.0630373599512037
0.5857020366556168,-0.526510257791208,-0.0032714197270637788,0.25965133049099415,-0.10460505495798524,1.1852796598648667
0.5138815919374522,0.14246530348554542,0.8559319983056491,0.3962479266814374,0.033541802170052815,1.1018564205767452
-0.0577555617761123,-0.901491760144812,0.30335678290034146,0.4035324151931865,0.45520549014062206,1.0170233032807239
0.5688158253510387,0.04750589743527445,-0.8018914658977584,0.3991786138801022,0.133428465795315,0.9495160017596285
0.47487605105563324,0.6669171075771194,-0.7057704532252245,0.6192712932594678,0.246940083317338,0.8099420430859934
0.6078680453061163,0.8496837380361242,-0.42830913673305404,0.5918603757826234,0.37556546186934137,0.8557894608956482
-0.12416653494280946,0.6871499031955055,-0.5948002828458767,0.7720831622416736,-0.07947926131513731,0.7522547345910406
0.11737605311045379,0.9591413611731854,-0.09084727646779392,0.7021090937709109,0.28559291819844346,0.743474693630909
-0.38555722054687924,0.5589550815426578,0.5185179177439317,0.9198560494802975,0.42007939572757264,0.591523234205865
0.7866008303021783,0.557992709156258,-0.5505361068644833,0.4509671056599396,0.3870535534965541,0.8718709547022263
-0.054848534785232654,0.0721360718952746,0.9934148072187985,0.8447384436104826,0.13087894715619275,0.7833471148729813
0.4219584450714561,0.7151442882451151,0.6799697917959775,0.6566675385103974,-0.21260736285368403,1.101294311926852
-0.7793373421409954,-0.22982100779929304,0.6224173994496865,1.2581321847508586,0.031792493870519994,0.6594347192361475
0.45142560615375193,-0.46707336499830787,-0.5646129030472433,0.36595053945279943,-0.14407102676811098,1.1186753142355812
0.4439324849895677,-0.0442454519525084,0.8658754032028081,0.33889914161750506,0.25962931031968833,1.0440499028803338
0.3742252953568534,-0.5348601189422526,0.5687019836841197,0.18021870061820666,0.5426345152189672,1.0728913654977905
0.685783448714395,-0.2672151003475052,0.450890704544006,0.15971182354055619,0.1742061053830597,1.149876881307466
-0.9170492932534535,-0.24107184054614206,0.38127070265278246,1.2058035528432387,0.016051307355185535,0.6647124984032068
-0.4215235121878095,-0.4062470508574294,-0.8669919300477251,0.5112127317164412,0.36678698322345793,0.7922497679256063
0.37827485415467876,0.8326960390763558,0.5497520353627874,0.6699822475416155,-0.08019336892503362,1.0443702114426916
-0.32245967840365325,-0.3432775899906224,0.9160510536807566,0.9148851513815172,0.3173419083774315,0.7383116382007067
-0.27722099792957217,0.6971209775472491,0.4119300755355985,0.8312717466036366,0.43420363807009404,0.6146341612031577
0.08199635334520088,0.6087836558941548,0.7766275455169428,0.8220985860417169,-0.030075673408948317,0.8513727996677674
0.9671353070347131,0.2658352585352415,0.2289051253150915,0.2783217427270427,-0.09254151203022673,1.1904566032966626
0.9589227400223469,0.46978632462058156,-0.26007871505822916,0.35992899317428684,0.22856239558545421,0.9989646985064695
-0.5054171829744407,0.38959625763699646,-0.5902585543137958,0.7504152021643026,-0.08099309222875199,0.7642798052807374
-0.6924033546622692,-0.7357943253969121,0.5097204984594649,1.0468883710802297,0.04249142399034153,0.7394507055379906
-0.844506126878687,-0.8098085035401308,0.08917273968196018,0.981814220810165,-0.02039618716352276,0.6589417448088278
-0.5178546028356995,-0.8310135623529595,-0.5117985965728745,0.5729465551363584,0.385754095231876,0.7196822396336754
-0.43875451436775276,-0.7251841399243957,-0.6657015082313171,0.5138093890206401,0.4301714242432225,0.7580699513840049
-0.1809498857704145,0.6017683521701933,0.664259906410926,0.9000090539122458,0.2385049003074179,0.6771632431275176
-0.5171717817214496,0.5652482092590938,-0.23071712062233363,0.7652026206517142,0.22359417953615832,0.6581979695518729
0.7574079586764146,0.8920541256346606,0.009606482131766137,0.5187469794867061,0.24231462221581085,1.0818472971658648
0.5800701976504677,0.18015179071661835,-0.8133776159687441,0.42727417829336617,0.1989479859348137,0.9094411680191823
0.8800846551562084,0.2323314000482426,-0.4616405837368209,0.346464166416065,0.1259618987204523,0.9592710424295667
-0.35355144205954375,0.1299012229448837,0.890608896140726,1.0830281799692258,0.14159639781202077,0.6569639809764537
-0.15664441022422826,-0.06802969403754533,0.9876133364829418,0.8811109112491691,0.2179758502465295,0.7489513118306089
-0.5471362437154103,0.5278467800131759,-0.2586240912084143,0.7665658885298471,0.197743182165876,0.6680342791933487
-0.5475193833470937,-0.015693568849141748,0.8104160238159617,1.1845448272432444,0.1425813910997566,0.6352112078903789
0.6481351010446614,0.8624724713802037,-0.3695133351816333,0.5739218459286339,0.39109007675668067,0.8823787213593703
0.019838704437848995,-0.765792868199779,-0.5478803219290975,0.426748355479124,0.1297395645148237,1.0303300021352284
0.5495949487218437,0.31572657008105565,0.8274549182390681,0.4630749996252124,-0.14574864148788375,1.151299664415076
-0.47146667438416173,0.5486428322836865,0.3970928582775692,0.8979254028325044,0.48197007408356474,0.5742937662057035
-0.6464379259848677,-0.33272448334352367,-0.7571935324370292,0.5991441071068242,0.2681282661250801,0.7256609741522315
0.980326778473026,0.5250642941413046,0.10950379337760914,0.35190632250880166,0.03185224491106814,1.1731652853466827
0.7145768635703386,-0.271615964455892,0.379107134383249,0.16750465977119233,0.1075072135091509,1.1584312845008016
0.2789144789109284,-0.6847767027500007,-0.43651970343643703,0.38271315413415846,-0.08439633062624767,1.1369759953995666
0.5040649524267519,0.8722549267514881,0.45229830074469113,0.618023620421811,-0.06980905960283619,1.1148104167441624
-0.980693851643683,-0.23336035444518033,0.12377767172753278,1.076461059367705,0.048170774527785065,0.6676832206724866
-0.3187711401743544,0.10598613050579986,-0.9153906860207561,0.6467876051114408,-0.030420368153102964,0.853980373504299
0.31240105241043015,0.5606029878187844,0.8211374587401766,0.7026001269358071,-0.20632341344701258,1.0249778499079427
-0.16931057430756372,-0.24728105303834758,-0.9655276584818994,0.4876946497735405,0.27205486073029994,0.8891148755355592
-0.08547199114439082,0.43552047200728694,-0.8581848233020669,0.72433071681104,-0.14255544845318874,0.8370756269338312
-0.7728402815677972,-0.7630428455659173,-0.3816650405710572,0.7221876347811474,0.2681674476144019,0.6137527889732635
0.720898642320376,0.27414776798241514,-0.6930404343548437,0.40570757460812773,0.23702911616317374,0.8971924786888298
-0.7705916552721815,0.17651599993844136,0.38467972445833,1.0651447375694931,0.3364641656022307,0.6053077787596474
-0.31361737348141805,-0.9753946282227943,0.21144671466318962,0.5784142024254997,0.3426914930377763,0.909131453189507
0.9215159950609196,0.6507990223926423,0.21346819696300548,0.4032870872272348,-0.0037731543004042856,1.2244888340411908
0.2951776413804236,-0.08290383640289778,0.9318117844783407,0.43472656320247727,0.32183118737923033,0.9645862973143873
-0.5671081019669603,-0.3961452171150168,-0.8002452269176068,0.5585115903355872,0.33572919031359266,0.739460041376155
0.70365125623248,0.5625880708630318,-0.6350594316383056,0.48863605750868216,0.3730230030635655,0.8465825208326271
0.30923644256584204,0.9940693156751461,-0.07889892711434038,0.6686994269462029,0.2829553455799352,0.8305014260438983
-0.8771785556032659,-0.43218312427192207,-0.46826323631813443,0.7403078913935575,0.1912952108837866,0.643920523644242
-0.3028798174531854,-0.7871609362572343,-0.6167378896687293,0.4870353883226092,0.36635058747383525,0.8403606015400058
-0.5800807698939058,0.3313694722130738,0.5539762689871568,1.0469384709991436,0.37956259342549525,0.5792387530750083
-0.6315609424428266,-0.8191185460317345,-0.45770682416245373,0.6319288540667665,0.35499883499155455,0.6631698515227825
-0.048796261880584516,-0.9420009935910612,-0.019330173442388875,0.432186412125125,0.23505711341692684,1.0458601102679381
-0.9101320248371219,-0.71395624966673,-0.11720914528724041,0.9208832350902968,0.04143091177299174,0.6159179437111835
-0.6223294095085594,-0.6035915455742042,-0.6748850794545759,0.5726139315442289,0.4070935648898327,0.6805187092566061
0.3168522209956608,0.3125380786549803,-0.9254898960236368,0.5606573143196877,0.13639646310958123,0.8733798869899813
-0.333223570732992,-0.9891403317425991,-0.13930004424794612,0.5660486494828503,0.26025618755271523,0.8808573761691989
-0.7761907756339006,0.21185035529545537,-0.31064356708906965,0.7875449785001539,0.14155335316722611,0.704319932004751
-0.8384581275410365,-0.522894358745223,-0.49846179593765405,0.709785189515938,0.24607298318907822,0.6297755703714961
-0.7448740294525715,-0.8855361196934792,-0.14623331204934387,0.8028025795347894,0.15764326002466683,0.6494308354195376
-0.14833889137079515,0.8555908603445608,-0.07167670026889128,0.7311860043810169,0.3232972649874995,0.6566159131222848
-0.5717082325118188,0.3962415679572744,-0.48209002491665814,0.7555287444905606,0.0032751670873522737,0.7352440155434686
-0.003600734217743254,-0.9196974009058672,-0.11713997310060595,0.4241761191798773,0.17007530102963017,1.0658293473867895
-0.3029883809596366,-0.7501526413887138,0.6609967533501551,0.6607999685919301,0.5048522416013014,0.8488626681521555
-0.40081995471831616,0.490376256657689,0.5965429344612353,0.9692822005286178,0.3723542316078566,0.5947789388520799
0.8123210695701636,0.70226219952387,-0.39936914637797916,0.47172052387967467,0.4193279395932127,0.9109526243864344
0.9434765227513184,0.4692421838703231,-0.30933055781786273,0.3664022242413758,0.25404843850028774,0.9772935279830557
-0.9703867257909898,-0.4584824973643995,0.22152695887706125,1.154547937281804,-0.08868358403366088,0.6691637619429305
0.19950095260457906,0.9604095697973636,0.21292637760550215,0.68420177532369,0.25630121844324283,0.8320612612591922
-0.6194138443538918,-0.8909993700174088,0.33807302885285645,0.8788176464215596,0.13736747497238316,0.7667893647508529
-0.5962527204243533,-0.9152988968396658,-0.30069212496957987,0.665275670027177,0.28659338486410346,0.6980796450132797
0.9030794130437358,0.4191565702012414,-0.42167141440379885,0.3726491557485831,0.2667337928588476,0.9381911539397623
0.17705488889419835,-0.8165579883516039,-0.23413164959046678,0.3842380889102304,0.016140684278781375,1.1330056114252873
0.43210288752430226,0.960054359108385,0.2703823006874503,0.6332973711735792,0.12198217383809334,1.0042067217283581
-0.35892877351136904,0.5681618966828159,0.5387211845249609,0.9181207285139649,0.40218062751441447,0.5990722463447615
0.7785461756896827,0.1448262999172747,-0.6058051735297985,0.3625506718767672,0.11358750948890263,0.948125180255598
0.735952519224855,0.8920489071161901,0.14327774097381793,0.5255672534719849,0.13299795849629797,1.1377102820431193
-0.808868662470678,0.15603443161508435,0.3065542136728739,1.0412697534161948,0.32553379325215626,0.6164750009802519
-0.2081958530336451,0.2984663104906178,-0.8887034403247964,0.6992704296791954,-0.13125074070973633,0.851350700784578
-0.3021704588777422,-0.703122020159884,0.7100901740285164,0.6850374597210322,0.5038868079540952,0.8345531323166112
0.07357689609781076,-0.19193121851846806,0.9685105249751849,0.5786600976375624,0.4137136439322142,0.8584770281144571
0.1573424312582151,-0.7615649476045108,-0.4313472418675622,0.4032307223556988,0.003270677462806442,1.1049157854441398
0.611183053174142,-0.44384890843748526,0.30197821907585626,0.17723311276666817,0.14270139811076737,1.1597362719179258
-0.6425233547362544,-0.14419357263730004,0.7585324970048634,1.2261821057543336,0.09632522449293882,0.6483677445019164
0.571099740117654,0.269258234836526,0.8189640364210409,0.4258749431859154,-0.1057250681415152,1.154075181134483
0.8209865733247452,-0.18243378114260578,-0.19860657534899545,0.28922916272716637,-0.2177022976264163,1.1154849089998526
0.89783873987674,0.1766124968180165,0.4024562088859264,0.25117499692124917,-0.09247018351564666,1.2134075883291027
-0.1841059237195104,-0.9278803314452726,0.3249332627444729,0.4875020816872938,0.44726248029365684,0.961458775263084
0.892927627267263,-0.05173464981965936,-0.15254959134159482,0.28277928999699664,-0.1678568733652619,1.0977231400671912
-0.3122643592831988,0.14491586624423136,0.9061502859807148,1.059192248444177,0.13152507405064243,0.6688861873313301
-0.524057273411891,0.40400436222074276,0.5471751211140914,1.007771431251956,0.4032372847666318,0.5773345685728755
0.921617632039743,0.3048661130420631,0.38489869755753187,0.2897584672998027,-0.12186273615603846,1.2342804861761516
-0.01109008327505437,0.5748644439719077,0.7795488042814216,0.8661086347196931,0.03822206171009829,0.7881237712262934
-0.7040060448729277,-0.13716360964021979,0.6959535339765793,1.2423427734552466,0.08903461746651498,0.6443733521136553
-0.17710286843498066,-0.27868533109949145,0.9573075797959019,0.7939141506622385,0.3765008290900048,0.7691797835130718
-0.35301330410913295,0.4734113769644406,-0.6658377900247356,0.7590746993439277,-0.14658813935262424,0.7816165928818272
